transaction_id,amount,failure_reason,attempt_number,root_cause,cause_category,nature,confidence,recommended_direction
TXN_008539,834.72,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008546,2953.82,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008547,1189.93,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008549,1024.43,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008555,2573.12,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008556,16626.61,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008564,1467.1,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008569,1813.74,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008570,1341.81,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008571,1741.31,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008574,11545.62,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008581,1417.46,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008582,2518.67,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008586,3250.84,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008592,3171.95,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008594,20820.7,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008595,9853.64,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008598,3139.47,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008601,3228.58,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008603,1643.2,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008605,2394.92,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008616,2228.09,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008618,3444.7,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008621,1692.14,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008623,1182.07,expired_card,3,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.99,alternate_payment
TXN_008629,6135.22,expired_card,2,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008631,2830.81,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008634,4103.86,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008637,1125.06,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008638,1527.27,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008639,4119.49,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008644,2969.72,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008646,2777.23,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008649,6270.05,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008650,2413.69,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008654,1093.6,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008656,4002.88,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008657,3909.11,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008667,5074.4,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008673,6482.96,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008674,804.46,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008675,7699.2,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008679,2676.12,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008684,3308.56,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008687,432.62,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008689,2995.17,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008690,1311.05,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008691,486.87,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008694,2132.36,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008699,1741.04,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008701,10765.42,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008702,3581.76,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008704,2284.02,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008708,2013.6,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008712,2110.51,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008717,2012.13,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008726,2997.02,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008728,9566.66,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008732,5770.43,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008733,5738.27,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008738,4725.28,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008739,1591.1,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008746,1005.72,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008748,15778.89,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008751,1345.61,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008754,3836.05,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_008755,369.9,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008761,16443.38,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008766,1651.4,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008774,507.41,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008779,4471.87,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008780,1607.5,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008781,730.7,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008782,2122.25,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008783,1259.92,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008787,402.61,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008789,2038.69,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008790,2904.31,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008792,3395.18,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008794,7362.09,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008795,4729.42,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008800,2108.7,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008801,5126.18,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008813,1116.32,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008814,1316.18,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008815,2654.63,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008819,1343.12,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008822,2204.54,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008824,1048.33,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008825,3177.05,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008827,1481.67,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008829,5050.03,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008837,886.05,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008840,5153.59,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008843,2565.59,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008849,1273.47,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008850,2730.86,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008852,1237.03,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008853,1227.5,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_008856,1785.21,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008857,4263.08,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008859,7002.57,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008860,2556.01,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008861,3505.18,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008862,483.4,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008871,1480.52,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008872,3235.5,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008874,3837.56,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008875,3020.07,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008877,4480.79,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008879,3052.93,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008884,3444.99,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008893,2017.92,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008895,3199.59,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008897,3507.36,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008900,1723.04,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008905,808.93,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008909,4895.38,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008911,3469.4,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008912,1201.41,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_008914,1819.62,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008921,5601.05,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008927,731.53,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008929,1390.02,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008930,3656.69,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008931,2797.05,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008934,1440.51,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008940,2600.25,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008943,9298.73,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008945,887.22,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_008946,1159.94,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008947,7184.18,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008949,1501.38,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008950,1389.24,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008951,1168.57,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_008953,6540.88,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008955,2789.46,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008957,3135.41,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008968,1268.94,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008969,1371.66,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008970,2721.39,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008977,4406.57,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008978,7408.42,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008991,2659.33,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008994,859.51,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008997,475.58,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_009000,9923.89,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_009006,2795.45,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_009007,7753.35,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_009010,3529.75,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_009012,8409.51,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_009013,8337.38,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
