transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,cause_nature,root_cause_confidence,recovery_direction,recovery_probability,decision,decision_confidence,status,recovered_amount,escalation_required,escalation_reason,action_count
TXN_009615,6000.1,network_error,1,0.5373,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6702,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009616,1752.21,expired_card,3,0.4111,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.99,alternate_payment,0.0671,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009621,2133.43,network_error,1,0.6039,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7657,retry_now,0.9,recovered,2133.43,False,,6
TXN_009622,2264.08,network_error,1,0.6347,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8863,retry_now,0.9,recovered,2264.08,False,,6
TXN_009628,1462.37,bank_declined,1,0.5759,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4883,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009631,2206.95,bank_declined,1,0.491,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3777,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009633,10097.36,network_error,2,0.6437,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.6159,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009634,562.02,bank_declined,1,0.5436,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5816,alternate_payment,0.92,recovered,562.02,False,,6
TXN_009636,1822.48,bank_timeout,2,0.5478,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.521,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009637,2139.63,bank_declined,1,0.5483,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4331,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009642,4470.76,insufficient_funds,2,0.5002,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.1361,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009645,3234.5,bank_timeout,1,0.6114,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8293,retry_now,0.9,recovered,3234.5,False,,6
TXN_009647,2450.55,authentication_failure,1,0.4617,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4541,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009649,512.14,bank_declined,1,0.4303,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3318,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009661,4616.29,expired_card,2,0.5598,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.1655,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009662,3756.46,expired_card,2,0.3447,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.0659,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009680,6308.42,bank_timeout,1,0.574,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7326,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009681,7100.76,bank_timeout,1,0.6159,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7304,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009685,1891.77,network_error,1,0.5523,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7231,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009687,5075.28,bank_declined,1,0.6852,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.602,alternate_payment,0.92,recovered,5075.28,False,,6
TXN_009689,2971.87,bank_timeout,1,0.5165,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6064,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009691,887.94,expired_card,1,0.6316,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3935,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009693,2517.74,insufficient_funds,2,0.4707,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.1152,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009696,3700.2,bank_declined,2,0.5934,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3326,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009697,3838.53,bank_timeout,2,0.4875,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.5834,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009703,834.83,bank_timeout,1,0.4388,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7081,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009704,6994.5,bank_timeout,1,0.5177,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6645,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009709,1992.38,network_error,1,0.5184,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.5996,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009715,2045.81,bank_declined,1,0.4664,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4139,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009717,944.16,bank_timeout,1,0.6816,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8903,retry_now,0.9,recovered,944.16,False,,6
TXN_009718,2824.45,network_error,1,0.5618,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7148,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009721,966.47,network_error,1,0.6269,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7789,retry_now,0.9,recovered,966.47,False,,6
TXN_009722,170.1,bank_declined,2,0.4577,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2416,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009723,1918.6,insufficient_funds,1,0.4302,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.1707,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009729,838.42,bank_declined,2,0.516,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2526,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009730,6489.38,bank_declined,1,0.4884,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3287,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009732,579.64,authentication_failure,2,0.4982,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2038,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009736,7074.66,bank_timeout,3,0.4751,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate,0.2462,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_009737,3181.09,insufficient_funds,1,0.5173,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.346,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009740,1540.11,bank_declined,2,0.4675,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2205,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009741,1989.89,authentication_failure,1,0.679,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6231,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009747,7953.72,bank_timeout,1,0.571,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7232,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009752,14557.72,network_error,2,0.565,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.5135,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009753,1277.89,bank_declined,1,0.4731,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3803,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009757,1348.83,authentication_failure,1,0.6697,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6361,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009758,1393.96,bank_declined,1,0.6056,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5609,alternate_payment,0.92,recovered,1393.96,False,,6
TXN_009759,2065.64,bank_declined,1,0.5775,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5267,alternate_payment,0.92,recovered,2065.64,False,,6
TXN_009762,4032.58,authentication_failure,1,0.6282,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4894,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009771,5557.81,bank_timeout,1,0.7023,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8555,retry_now,0.9,recovered,5557.81,False,,6
TXN_009772,16893.51,expired_card,1,0.5516,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.2144,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009773,6614.79,bank_timeout,1,0.6817,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8391,retry_now,0.9,recovered,6614.79,False,,6
TXN_009774,358.34,authentication_failure,1,0.5344,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4268,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009777,2897.57,authentication_failure,1,0.6839,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6494,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009780,4010.8,authentication_failure,1,0.6565,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6294,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009790,1422.33,bank_declined,2,0.3919,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.1584,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009791,1253.37,authentication_failure,1,0.4342,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3664,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009795,6226.33,bank_declined,1,0.5515,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4261,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009800,1342.41,bank_declined,2,0.5325,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3963,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009801,1680.95,bank_timeout,2,0.4668,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4662,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_009802,6390.52,bank_timeout,1,0.5332,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6655,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009807,3820.84,network_error,1,0.529,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7577,retry_now,0.9,recovered,3820.84,False,,6
TXN_009812,1835.03,network_error,2,0.5599,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.6236,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009814,4493.41,network_error,1,0.6689,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8033,retry_now,0.9,recovered,4493.41,False,,6
TXN_009815,9150.2,bank_timeout,1,0.6388,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7489,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009817,4911.78,network_error,2,0.5617,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.6367,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009823,256.05,insufficient_funds,1,0.512,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3255,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009829,3486.2,bank_timeout,3,0.4544,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate,0.2731,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_009831,15417.71,bank_declined,2,0.5271,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2468,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009832,3275.6,bank_timeout,2,0.4939,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.462,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_009835,2015.01,network_error,1,0.6235,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7968,retry_now,0.9,recovered,2015.01,False,,6
TXN_009838,653.79,bank_timeout,1,0.5393,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7172,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009841,1252.22,bank_timeout,1,0.5898,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7687,retry_now,0.9,recovered,1252.22,False,,6
TXN_009845,3563.28,authentication_failure,2,0.5581,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2752,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009848,2667.43,authentication_failure,1,0.601,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5546,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009849,6187.72,bank_timeout,1,0.6174,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.849,retry_now,0.9,recovered,6187.72,False,,6
TXN_009850,2501.78,bank_timeout,2,0.5098,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.5125,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009853,3810.66,bank_timeout,2,0.4479,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4216,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_009854,1314.34,network_error,1,0.5476,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8137,retry_now,0.9,recovered,1314.34,False,,6
TXN_009857,433.23,expired_card,1,0.5197,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3646,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009860,2788.99,bank_timeout,2,0.475,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4125,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_009861,376.62,bank_declined,1,0.4688,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5336,alternate_payment,0.92,recovered,376.62,False,,6
TXN_009863,4849.74,insufficient_funds,1,0.4181,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2125,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009865,5422.78,bank_declined,2,0.544,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3451,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009866,6433.74,bank_declined,2,0.5345,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2804,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009871,2359.11,network_error,1,0.586,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7924,retry_now,0.9,recovered,2359.11,False,,6
TXN_009873,4961.99,network_error,1,0.5965,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8256,retry_now,0.9,recovered,4961.99,False,,6
TXN_009874,1746.56,authentication_failure,1,0.5682,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4727,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009877,2169.52,bank_declined,1,0.6185,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5572,alternate_payment,0.92,recovered,2169.52,False,,6
TXN_009878,725.02,bank_declined,1,0.4551,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3745,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009880,5439.79,insufficient_funds,1,0.4871,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3173,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009882,1832.15,bank_timeout,1,0.5616,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7752,retry_now,0.9,recovered,1832.15,False,,6
TXN_009895,1185.21,bank_timeout,1,0.6911,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8622,retry_now,0.9,recovered,1185.21,False,,6
TXN_009897,550.48,authentication_failure,1,0.4807,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4016,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
